year,month,day,hour,rainfall_6h,totalCloud,WD,WV,Transformation_3h,dewPoint,visibility,temperature,temperatureChange_24h,transformer_24h,rainfall_ww,rainfall_yc
2019,7,16,20,9999.0,10.0,360.0,3.8,4.0,4.5,28.4,13.6,1.3,14.0,9999.0,9999.0
2019,7,16,23,9999.0,9999.0,136.0,4.8,11.0,8.8,30.0,12.5,4.1,14.0,9999.0,9999.0
2019,7,17,2,9999.0,9999.0,158.0,3.5,-5.0,8.5,30.0,10.1,1.8,14.0,9999.0,9999.0
2019,7,17,5,9999.0,9999.0,248.0,4.2,-2.0,6.5,30.0,10.0,2.0,14.0,9999.0,9999.0
2019,7,17,8,9999.0,10.0,327.0,1.5,4.0,7.7,30.0,11.8,0.5,11.0,9999.0,9999.0
2019,7,17,11,9999.0,10.0,344.0,4.5,6.0,7.6,30.0,15.1,0.6,14.0,9999.0,9999.0
2019,7,17,14,9999.0,10.0,345.0,6.7,-4.0,9.2,30.0,16.8,0.1,12.0,9999.0,9999.0
2019,7,17,17,9999.0,10.0,337.0,7.6,0.0,8.8,28.9,16.3,0.2,14.0,9999.0,9999.0
2019,7,17,20,9999.0,10.0,359.0,4.5,6.0,6.0,30.0,14.4,0.8,16.0,9999.0,9999.0
2019,7,17,23,9999.0,9999.0,18.0,4.6,10.0,7.3,30.0,13.5,1.0,15.0,9999.0,9999.0
2019,7,18,2,9999.0,9999.0,7.0,4.9,-7.0,8.0,30.0,11.9,1.8,13.0,9999.0,9999.0
2019,7,18,5,9999.0,9999.0,25.0,7.1,0.0,8.8,30.0,11.0,1.0,15.0,9999.0,0.2
2019,7,18,8,9999.0,10.0,312.0,5.8,3.0,9.5,30.0,9.9,-1.9,14.0,9999.0,0.3
2019,7,18,11,9999.0,10.0,321.0,8.2,4.0,10.5,30.0,10.6,-4.5,12.0,9999.0,0.1
2019,7,18,14,9999.0,10.0,329.0,6.3,-4.0,10.8,30.0,10.9,-5.9,12.0,9999.0,0.0
2019,7,18,17,9999.0,10.0,19.0,7.2,-1.0,9.5,0.2,9.6,-6.7,11.0,9999.0,0.6
2019,7,18,20,7.7,10.0,360.0,7.6,6.0,8.8,9.2,8.9,-5.5,11.0,0.0,3.1
2019,7,18,23,12.2,9999.0,359.0,7.4,8.0,8.6,29.5,8.7,-4.8,9.0,0.1,3.9
2019,7,19,2,7.0,9999.0,359.0,7.6,-5.0,7.6,23.3,7.9,-4.0,11.0,0.5,1.7
2019,7,19,5,3.8,9999.0,345.0,10.7,-5.0,5.1,28.9,8.2,-2.8,6.0,0.9,0.3
2019,7,19,8,1.8,10.0,344.0,8.5,3.0,4.0,30.0,10.1,0.2,6.0,0.5,9999.0
2019,7,19,11,0.5,10.0,337.0,10.7,0.0,5.9,30.0,13.8,3.2,2.0,9999.0,9999.0
2019,7,19,14,9999.0,10.0,355.0,7.2,2.0,6.9,30.0,15.1,4.2,8.0,9999.0,9999.0
2019,7,19,17,9999.0,10.0,17.0,3.9,-3.0,8.4,30.0,15.2,5.6,6.0,9999.0,9999.0
2019,7,19,20,9999.0,10.0,45.0,2.5,5.0,6.2,30.0,13.8,4.9,5.0,9999.0,9999.0
2019,7,19,23,9999.0,9999.0,50.0,0.9,7.0,8.0,30.0,11.5,2.8,4.0,9999.0,9999.0
2019,7,20,2,9999.0,9999.0,293.0,2.2,-5.0,6.7,30.0,10.4,2.5,4.0,9999.0,9999.0
2019,7,20,5,9999.0,9999.0,251.0,5.8,-7.0,5.0,30.0,9.6,1.4,2.0,9999.0,9999.0
2019,7,20,8,9999.0,0.0,251.0,4.4,5.0,5.3,30.0,11.7,1.6,4.0,9999.0,9999.0
2019,7,20,11,9999.0,0.0,137.0,5.8,-1.0,7.2,30.0,16.2,2.4,3.0,9999.0,9999.0
2019,7,20,14,9999.0,10.0,164.0,4.1,-11.0,8.3,30.0,18.6,3.5,-10.0,9999.0,9999.0
2019,7,20,17,9999.0,10.0,126.0,4.3,-8.0,9.4,29.6,18.3,3.1,-15.0,9999.0,9999.0
2019,7,20,20,9999.0,10.0,117.0,3.5,6.0,9.6,30.0,15.5,1.7,-14.0,9999.0,9999.0
2019,7,20,23,9999.0,9999.0,180.0,3.4,1.0,8.4,30.0,13.8,2.3,-20.0,9999.0,9999.0
2019,7,21,2,9999.0,9999.0,131.0,7.6,-10.0,5.7,30.0,14.1,3.7,-25.0,9999.0,9999.0
2019,7,21,5,9999.0,9999.0,154.0,5.3,-4.0,8.4,30.0,11.5,1.9,-22.0,9999.0,9999.0
2019,7,21,8,1.8,10.0,61.0,6.4,5.0,6.3,8.4,10.5,-1.2,-22.0,9999.0,9999.0
2019,7,21,11,2.7,10.0,135.0,6.4,2.0,8.6,27.4,10.2,-6.0,-19.0,0.1,9999.0
2019,7,21,14,1.6,10.0,347.0,3.7,-6.0,8.6,22.0,10.7,-7.9,-14.0,0.1,0.0
2019,7,21,17,1.7,10.0,352.0,5.6,3.0,9.0,17.4,9.1,-9.2,-3.0,9999.0,9999.0
2019,7,21,20,1.1,10.0,349.0,6.6,3.0,8.4,20.0,8.8,-6.7,-6.0,9999.0,9999.0
2019,7,21,23,0.1,9999.0,337.0,5.3,8.0,6.9,17.3,7.0,-6.8,1.0,9999.0,1.8
2019,7,22,2,0.9,9999.0,327.0,7.4,-1.0,7.2,19.0,7.3,-6.8,10.0,9999.0,1.8
2019,7,22,5,0.9,9999.0,353.0,4.7,-5.0,4.1,29.6,7.9,-3.6,9.0,9999.0,9999.0
2019,7,22,8,9999.0,1.0,321.0,2.9,5.0,6.3,26.4,9.0,-1.5,9.0,9999.0,9999.0
2019,7,22,11,9999.0,1.0,2.0,6.5,-1.0,6.6,29.5,13.7,3.5,6.0,9999.0,9999.0
2019,7,22,14,9999.0,2.0,343.0,7.6,-3.0,8.7,30.0,15.0,4.3,9.0,9999.0,9999.0
2019,7,22,17,9999.0,4.0,337.0,8.4,-6.0,8.5,30.0,16.0,6.9,0.0,9999.0,9999.0
2019,7,22,20,0.1,8.0,318.0,3.1,9.0,9.1,25.5,11.9,3.1,6.0,9999.0,9999.0
2019,7,22,23,1.6,9999.0,244.0,5.2,8.0,6.1,28.5,9.7,2.7,6.0,9999.0,1.1
2019,7,23,2,1.5,9999.0,141.0,2.1,-6.0,5.4,29.7,8.7,1.4,1.0,9999.0,1.1
2019,7,23,5,9999.0,9999.0,165.0,4.1,-6.0,4.8,30.0,9.0,1.1,0.0,9999.0,9999.0
2019,7,23,8,9999.0,0.0,162.0,4.1,2.0,6.7,30.0,10.7,1.7,-3.0,9999.0,9999.0
2019,7,23,11,9999.0,10.0,114.0,4.5,2.0,7.4,30.0,14.3,0.6,0.0,9999.0,9999.0
2019,7,23,14,3.3,10.0,330.0,7.6,1.0,10.3,25.3,10.8,-4.2,4.0,0.0,1.6
2019,7,23,17,5.8,10.0,346.0,9.3,0.0,8.2,0.1,8.3,-7.7,10.0,9999.0,1.7
2019,7,23,20,3.5,10.0,358.0,9.8,13.0,8.0,16.0,8.1,-3.8,14.0,0.0,0.5
2019,7,23,23,4.0,9999.0,352.0,5.3,10.0,4.4,29.6,8.6,-1.1,16.0,9999.0,0.4
2019,7,24,2,3.8,9999.0,332.0,1.1,-5.0,5.7,29.5,8.6,-0.1,17.0,9999.0,9999.0
2019,7,24,5,0.8,9999.0,274.0,0.7,-6.0,3.8,28.6,9.4,0.4,17.0,9999.0,9999.0
2019,7,24,8,9999.0,10.0,168.0,3.6,2.0,5.9,29.8,8.6,-2.1,17.0,9999.0,9999.0
2019,7,24,11,9999.0,10.0,168.0,4.0,0.0,7.1,28.6,12.9,-1.4,15.0,9999.0,9999.0
2019,7,24,14,9999.0,10.0,142.0,5.9,-9.0,7.8,30.0,13.4,2.6,5.0,9999.0,9999.0
2019,7,24,17,0.2,10.0,156.0,4.7,4.0,8.9,21.8,11.1,2.8,9.0,9999.0,9999.0
2019,7,24,20,0.2,10.0,120.0,2.5,-3.0,8.0,30.0,11.1,3.0,-7.0,9999.0,9999.0
2019,7,24,23,9999.0,9999.0,91.0,2.5,5.0,4.6,30.0,9.8,1.2,-12.0,9999.0,9999.0
2019,7,25,2,9999.0,9999.0,150.0,2.4,-6.0,3.7,30.0,7.9,-0.7,-13.0,9999.0,9999.0
2019,7,25,5,9999.0,9999.0,116.0,4.3,-4.0,2.6,30.0,10.2,0.8,-11.0,9999.0,9999.0
2019,7,25,8,9999.0,0.0,185.0,4.3,-1.0,2.7,30.0,12.6,4.0,-14.0,9999.0,9999.0
2019,7,25,11,9999.0,0.0,158.0,6.7,-3.0,7.5,30.0,16.6,3.7,-17.0,9999.0,9999.0
2019,7,25,14,9999.0,6.0,154.0,7.3,-10.0,10.6,30.0,19.3,5.9,-18.0,9999.0,9999.0
2019,7,25,17,9999.0,7.0,337.0,6.4,-6.0,6.6,30.0,19.1,8.0,-28.0,9999.0,9999.0
2019,7,25,20,0.0,10.0,128.0,5.6,5.0,6.7,30.0,13.8,2.7,-20.0,9999.0,9999.0
2019,7,25,23,9999.0,9999.0,148.0,2.4,-3.0,5.0,30.0,11.1,1.3,-28.0,9999.0,9999.0
2019,7,26,2,9999.0,9999.0,160.0,5.0,-15.0,4.3,30.0,10.6,2.7,-37.0,9999.0,9999.0
2019,7,26,5,9999.0,9999.0,159.0,5.4,-9.0,4.1,30.0,10.6,0.4,-42.0,9999.0,9999.0
2019,7,26,8,9999.0,0.0,149.0,7.9,-9.0,6.4,30.0,12.3,-0.3,-50.0,9999.0,9999.0
2019,7,26,11,9999.0,1.0,142.0,10.3,-5.0,10.5,30.0,18.4,1.8,-52.0,9999.0,9999.0
2019,7,26,14,9999.0,6.0,134.0,7.5,-7.0,10.8,30.0,20.7,1.4,-49.0,9999.0,9999.0
2019,7,26,17,9999.0,2.0,124.0,7.9,-8.0,11.8,29.9,22.1,3.0,-51.0,9999.0,9999.0
2019,7,26,20,0.0,10.0,352.0,10.5,26.0,5.9,30.0,16.3,2.5,-30.0,0.3,0.0
2019,7,26,23,0.4,9999.0,262.0,1.1,10.0,6.2,29.0,14.1,3.0,-17.0,0.3,9999.0
2019,7,27,2,2.4,9999.0,1.0,11.0,11.0,6.6,21.2,12.3,1.7,9.0,9999.0,9999.0
2019,7,27,5,3.7,9999.0,4.0,6.9,-3.0,6.2,28.1,9.7,-0.9,15.0,9999.0,9999.0
2019,7,27,8,1.7,10.0,353.0,7.2,7.0,5.2,27.1,10.0,-2.3,31.0,9999.0,9999.0
2019,7,27,11,9999.0,10.0,151.0,6.9,3.0,8.3,26.6,14.8,-3.6,39.0,9999.0,9999.0
2019,7,27,14,9999.0,10.0,118.0,8.8,-6.0,11.6,30.0,16.7,-4.0,40.0,9999.0,9999.0
2019,7,27,17,9999.0,0.0,123.0,6.9,-7.0,10.5,30.0,17.6,-4.5,41.0,9999.0,9999.0
2019,7,27,20,9999.0,10.0,358.0,7.2,14.0,8.6,30.0,14.6,-1.7,29.0,0.1,0.0
2019,7,27,23,9999.0,9999.0,290.0,2.7,4.0,7.6,30.0,11.5,-2.6,23.0,1.2,0.0
2019,7,28,2,5.1,9999.0,111.0,9.7,-5.0,10.4,3.7,11.2,-1.1,7.0,1.1,9999.0
2019,7,28,5,15.9,9999.0,317.0,0.7,-4.0,10.9,9.3,11.0,1.3,6.0,2.5,0.1
2019,7,28,8,11.8,10.0,157.0,5.6,4.0,11.5,26.5,12.1,2.1,3.0,2.7,0.1
2019,7,28,11,1.0,10.0,251.0,1.1,5.0,12.2,20.1,14.0,-0.8,5.0,0.2,0.3
2019,7,28,14,9999.0,10.0,360.0,7.4,0.0,11.4,27.9,12.5,-4.2,11.0,0.1,1.6
2019,7,28,17,6.8,10.0,359.0,12.4,0.0,8.0,27.4,9.6,-8.0,18.0,0.1,2.3
2019,7,28,20,13.2,10.0,337.0,11.3,12.0,6.7,29.0,8.1,-6.5,16.0,1.0,1.4
2019,7,28,23,7.4,9999.0,9999.0,0.0,12.0,4.4,29.9,9.4,-2.1,24.0,1.0,9999.0
2019,7,29,2,1.0,9999.0,200.0,1.1,-5.0,3.8,29.9,8.6,-2.6,24.0,9999.0,9999.0
2019,7,29,5,9999.0,9999.0,322.0,0.8,-6.0,3.7,30.0,9.3,-1.7,22.0,9999.0,9999.0
2019,7,29,8,9999.0,2.0,17.0,0.7,13.0,6.0,28.4,13.4,1.3,31.0,9999.0,9999.0
2019,7,29,11,9999.0,1.0,357.0,4.6,6.0,5.9,30.0,16.0,2.0,32.0,9999.0,9999.0
2019,7,29,14,9999.0,4.0,354.0,7.6,-6.0,10.0,30.0,16.8,4.3,26.0,9999.0,9999.0
2019,7,29,17,9999.0,4.0,338.0,8.3,0.0,8.1,30.0,15.6,6.0,26.0,9999.0,9999.0
2019,7,29,20,6.8,10.0,88.0,1.2,15.0,6.7,4.1,10.6,2.5,29.0,9999.0,9999.0
2019,7,29,23,8.3,9999.0,40.0,2.0,2.0,7.6,27.5,10.0,0.6,19.0,9999.0,9999.0
2019,7,30,2,1.5,9999.0,163.0,1.1,-10.0,6.6,29.7,10.6,2.0,14.0,9999.0,9999.0
2019,7,30,5,9999.0,9999.0,143.0,1.1,-3.0,5.5,29.4,9.3,0.0,17.0,9999.0,9999.0
2019,7,30,8,9999.0,10.0,120.0,1.9,-3.0,7.6,27.3,12.5,-0.9,1.0,9999.0,9999.0
2019,7,30,11,9999.0,2.0,336.0,6.8,6.0,9.9,30.0,15.1,-0.9,1.0,9999.0,9999.0
2019,7,30,14,0.0,10.0,349.0,9.2,-2.0,5.4,30.0,14.9,-1.9,5.0,9999.0,9999.0
2019,7,30,17,9999.0,8.0,335.0,4.7,-5.0,5.7,30.0,16.8,1.2,0.0,9999.0,9999.0
2019,7,30,20,0.0,2.0,26.0,2.5,2.0,2.7,30.0,14.5,3.9,-13.0,9999.0,9999.0
2019,7,30,23,9999.0,9999.0,111.0,1.9,8.0,3.8,30.0,10.8,0.8,-7.0,9999.0,9999.0
2019,7,31,2,9999.0,9999.0,170.0,0.9,-4.0,3.0,30.0,10.7,0.1,-1.0,9999.0,9999.0
2019,7,31,5,9999.0,9999.0,331.0,1.5,-7.0,0.1,30.0,10.0,0.7,-5.0,9999.0,9999.0
2019,7,31,8,9999.0,10.0,25.0,1.2,7.0,0.9,30.0,10.9,-1.6,5.0,9999.0,9999.0
2019,7,31,11,9999.0,2.0,147.0,3.4,1.0,3.0,30.0,16.3,1.2,0.0,9999.0,9999.0
2019,7,31,14,0.2,10.0,353.0,8.3,-6.0,6.1,22.1,13.0,-1.9,-4.0,9999.0,9999.0
2019,7,31,17,1.7,10.0,146.0,8.4,5.0,5.7,29.0,9.3,-7.5,6.0,9999.0,9999.0
2019,7,31,20,1.5,1.0,339.0,2.3,-8.0,4.9,28.0,11.7,-2.8,-4.0,9999.0,9999.0
2019,7,31,23,9999.0,9999.0,163.0,2.8,7.0,4.4,30.0,8.4,-2.4,-5.0,9999.0,9999.0
2019,8,1,2,9999.0,9999.0,195.0,2.2,-7.0,2.2,30.0,9.1,-1.6,-8.0,9999.0,9999.0
2019,8,1,5,9999.0,9999.0,146.0,2.5,-9.0,2.3,30.0,7.4,-2.6,-10.0,9999.0,9999.0
2019,8,1,8,9999.0,0.0,141.0,3.4,2.0,2.9,30.0,10.1,-0.8,-15.0,9999.0,9999.0
2019,8,1,11,9999.0,0.0,163.0,3.5,-2.0,6.2,30.0,16.0,-0.3,-18.0,9999.0,9999.0
2019,8,1,14,9999.0,10.0,142.0,6.5,-9.0,6.6,30.0,17.4,4.4,-21.0,9999.0,9999.0
2019,8,1,17,9999.0,10.0,145.0,6.4,-10.0,9.5,30.0,17.3,8.0,-36.0,9999.0,9999.0
2019,8,1,20,9999.0,10.0,126.0,6.0,7.0,7.4,30.0,14.8,3.1,-21.0,9999.0,9999.0
2019,8,1,23,9999.0,9999.0,157.0,2.8,7.0,8.4,30.0,12.1,3.7,-21.0,9999.0,9999.0
2019,8,2,2,9999.0,9999.0,138.0,1.7,-9.0,6.3,30.0,12.0,2.9,-23.0,9999.0,9999.0
2019,8,2,5,9999.0,9999.0,129.0,3.2,-3.0,5.5,30.0,11.4,4.0,-17.0,9999.0,9999.0
2019,8,2,8,9999.0,10.0,147.0,2.3,3.0,4.8,30.0,11.4,1.3,-16.0,9999.0,9999.0
2019,8,2,11,9999.0,10.0,161.0,3.0,3.0,8.1,30.0,15.1,-0.9,-11.0,9999.0,9999.0
2019,8,2,14,9999.0,10.0,148.0,4.9,-6.0,9.9,30.0,14.7,-2.7,-8.0,9999.0,9999.0
2019,8,2,17,9999.0,6.0,129.0,7.8,-2.0,9.6,30.0,14.0,-3.3,0.0,0.3,9999.0
2019,8,2,20,0.9,4.0,129.0,8.3,7.0,7.9,27.2,10.7,-4.1,0.0,0.3,9999.0
2019,8,2,23,0.9,9999.0,88.0,2.1,6.0,7.9,26.8,8.0,-4.1,-1.0,9999.0,9999.0
2019,8,3,2,9999.0,9999.0,329.0,3.9,-11.0,6.6,29.3,10.1,-1.9,-3.0,9999.0,9999.0
2019,8,3,5,9999.0,9999.0,340.0,1.3,-1.0,6.2,29.1,10.2,-1.2,-1.0,9999.0,9999.0
2019,8,3,8,9999.0,0.0,321.0,4.2,1.0,6.3,28.6,11.8,0.4,-3.0,9999.0,9999.0
2019,8,3,11,9999.0,1.0,344.0,5.6,9.0,6.4,30.0,15.7,0.6,3.0,9999.0,9999.0
2019,8,3,14,9999.0,0.0,14.0,6.9,1.0,7.1,30.0,17.0,2.3,10.0,9999.0,9999.0
2019,8,3,17,9999.0,10.0,359.0,10.1,-2.0,7.2,30.0,15.7,1.7,10.0,9999.0,9999.0
2019,8,3,20,9999.0,10.0,354.0,5.2,9.0,7.0,30.0,13.4,2.7,12.0,9999.0,9999.0
2019,8,3,23,9999.0,9999.0,318.0,1.1,4.0,7.4,30.0,11.9,3.9,10.0,9999.0,9999.0
2019,8,4,2,9999.0,9999.0,164.0,0.8,-4.0,5.5,30.0,11.4,1.3,17.0,9999.0,9999.0
2019,8,4,5,9999.0,9999.0,264.0,0.9,-4.0,4.5,30.0,10.4,0.2,14.0,9999.0,9999.0
2019,8,4,8,9999.0,4.0,320.0,1.2,4.0,6.4,30.0,13.0,1.2,17.0,9999.0,9999.0
2019,8,4,11,9999.0,10.0,357.0,4.2,4.0,6.6,30.0,16.5,0.8,12.0,9999.0,9999.0
2019,8,4,14,9999.0,10.0,351.0,7.4,-7.0,7.7,30.0,18.0,1.0,4.0,9999.0,9999.0
2019,8,4,17,9999.0,10.0,169.0,4.7,1.0,7.8,30.0,14.3,-1.4,7.0,9999.0,9999.0
2019,8,4,20,9999.0,10.0,131.0,4.0,2.0,8.5,30.0,12.4,-1.0,0.0,9999.0,9999.0
2019,8,4,23,9999.0,9999.0,145.0,2.6,5.0,6.3,30.0,10.5,-1.4,1.0,9999.0,9999.0
2019,8,5,2,9999.0,9999.0,56.0,1.5,-2.0,4.1,30.0,11.3,-0.1,3.0,9999.0,9999.0
2019,8,5,5,9999.0,9999.0,249.0,3.3,-2.0,4.0,30.0,11.5,1.1,5.0,9999.0,9999.0
2019,8,5,8,9999.0,10.0,78.0,1.9,6.0,4.8,30.0,13.9,0.9,7.0,9999.0,9999.0
2019,8,5,11,9999.0,10.0,323.0,4.8,4.0,3.7,29.2,17.8,1.3,7.0,9999.0,9999.0
2019,8,5,14,9999.0,10.0,145.0,4.0,-4.0,3.3,28.3,18.6,0.6,10.0,9999.0,9999.0
2019,8,5,17,0.7,10.0,146.0,3.5,-1.0,5.9,27.1,15.1,0.8,8.0,0.4,9999.0
2019,8,5,20,0.7,10.0,105.0,4.5,4.0,5.2,29.6,13.5,1.1,10.0,0.4,9999.0
2019,8,5,23,9999.0,9999.0,333.0,0.9,4.0,4.2,30.0,11.9,1.4,9.0,9999.0,9999.0
2019,8,6,2,9999.0,9999.0,267.0,2.7,-6.0,3.1,30.0,11.6,0.3,5.0,9999.0,9999.0
2019,8,6,5,9999.0,9999.0,314.0,1.3,-2.0,2.2,30.0,10.6,-0.9,5.0,9999.0,9999.0
2019,8,6,8,9999.0,0.0,336.0,2.1,5.0,4.1,30.0,12.4,-1.5,4.0,9999.0,9999.0
2019,8,6,11,9999.0,4.0,314.0,2.3,2.0,5.6,30.0,18.0,0.2,2.0,9999.0,9999.0
2019,8,6,14,9999.0,10.0,117.0,2.5,-5.0,3.3,30.0,18.6,0.0,1.0,9999.0,9999.0
2019,8,6,17,9999.0,10.0,350.0,5.5,2.0,6.2,30.0,15.2,0.1,4.0,9999.0,9999.0
2019,8,6,20,0.0,2.0,301.0,0.8,-3.0,5.5,30.0,15.0,1.5,-3.0,9999.0,9999.0
2019,8,6,23,9999.0,9999.0,90.0,2.2,3.0,5.9,30.0,13.8,1.9,-4.0,9999.0,9999.0
2019,8,7,2,9999.0,9999.0,86.0,2.6,-10.0,5.1,30.0,12.2,0.6,-8.0,9999.0,9999.0
2019,8,7,5,9999.0,9999.0,137.0,1.7,-1.0,4.2,30.0,10.7,0.1,-7.0,9999.0,9999.0
2019,8,7,8,9999.0,10.0,167.0,4.4,-1.0,5.8,30.0,12.9,0.5,-13.0,9999.0,9999.0
2019,8,7,11,9999.0,10.0,138.0,8.1,-1.0,7.0,30.0,17.2,-0.8,-16.0,9999.0,9999.0
2019,8,7,14,9999.0,10.0,130.0,9.3,-12.0,7.3,27.8,18.5,-0.1,-23.0,9999.0,9999.0
2019,8,7,17,9999.0,10.0,151.0,8.9,-9.0,7.2,30.0,17.7,2.5,-34.0,9999.0,9999.0
2019,8,7,20,9999.0,10.0,128.0,6.0,3.0,6.6,29.8,15.6,0.6,-28.0,9999.0,23.3
2019,8,7,23,9999.0,9999.0,358.0,10.7,17.0,9.9,30.0,10.2,-3.6,-14.0,9999.0,26.3
2019,8,8,2,9999.0,9999.0,324.0,6.6,-5.0,8.5,30.0,9.7,-2.5,-9.0,9999.0,3.4
2019,8,8,5,0.1,9999.0,321.0,6.5,-4.0,8.6,23.3,8.7,-2.0,-12.0,9999.0,6.3
2019,8,8,8,0.4,10.0,5.0,8.0,15.0,8.1,26.1,8.2,-4.7,4.0,5.2,13.3
2019,8,8,11,3.1,10.0,11.0,11.1,16.0,6.7,26.8,6.8,-10.4,21.0,9.4,10.0
2019,8,8,14,9.9,10.0,346.0,11.0,4.0,5.5,25.9,6.7,-11.8,37.0,5.3,2.6
2019,8,8,17,7.3,10.0,345.0,5.6,-9.0,5.5,27.4,11.9,-5.8,37.0,1.1,9999.0
2019,8,8,20,0.2,10.0,354.0,2.2,5.0,5.0,28.2,11.1,-4.5,39.0,9999.0,9999.0
2019,8,8,23,9999.0,9999.0,204.0,0.5,5.0,5.5,30.0,7.9,-2.3,27.0,9999.0,9999.0
2019,8,9,2,9999.0,9999.0,311.0,1.9,-5.0,4.1,30.0,8.5,-1.2,27.0,9999.0,9999.0
2019,8,9,5,9999.0,9999.0,316.0,2.2,-8.0,2.9,30.0,8.5,-0.2,23.0,9999.0,9999.0
2019,8,9,8,9999.0,0.0,347.0,2.5,2.0,2.6,28.7,11.0,2.8,10.0,9999.0,9999.0
2019,8,9,11,9999.0,0.0,5.0,3.6,-2.0,2.0,30.0,15.2,8.4,-8.0,9999.0,9999.0
2019,8,9,14,3.9,10.0,119.0,5.4,-2.0,5.9,8.2,9.7,3.0,-14.0,0.0,9999.0
2019,8,9,17,5.0,10.0,155.0,1.7,-1.0,4.1,29.4,9.1,-2.8,-6.0,9999.0,9999.0
2019,8,9,20,1.1,10.0,305.0,4.7,2.0,3.1,29.2,11.8,0.7,-9.0,0.0,9999.0
2019,8,9,23,9999.0,9999.0,335.0,1.6,6.0,0.8,30.0,8.8,0.9,-8.0,9999.0,9999.0
2019,8,10,2,9999.0,9999.0,328.0,3.6,-6.0,-0.2,30.0,8.6,0.1,-9.0,9999.0,9999.0
2019,8,10,5,9999.0,9999.0,9.0,4.7,-6.0,-1.0,30.0,9.2,0.7,-7.0,9999.0,9999.0
2019,8,10,8,9999.0,0.0,346.0,6.2,3.0,0.7,30.0,11.9,0.9,-6.0,9999.0,9999.0
2019,8,10,11,9999.0,2.0,356.0,9.7,4.0,2.2,30.0,14.6,-0.6,0.0,9999.0,9999.0
2019,8,10,14,9999.0,2.0,351.0,8.8,-2.0,2.9,30.0,16.1,6.4,0.0,9999.0,9999.0
2019,8,10,17,9999.0,2.0,344.0,8.1,-5.0,3.8,30.0,16.4,7.3,-4.0,9999.0,9999.0
2019,8,10,20,9999.0,2.0,357.0,5.4,3.0,3.1,30.0,13.6,1.8,-3.0,9999.0,9999.0
2019,8,10,23,9999.0,9999.0,339.0,4.3,0.0,2.7,30.0,9.6,0.8,-9.0,9999.0,9999.0
2019,8,11,2,9999.0,9999.0,313.0,2.9,-8.0,1.6,30.0,8.7,0.1,-11.0,9999.0,9999.0
2019,8,11,5,9999.0,9999.0,141.0,2.3,0.0,2.6,30.0,7.9,-1.3,-5.0,9999.0,9999.0
2019,8,11,8,9999.0,0.0,126.0,3.1,2.0,4.9,30.0,9.9,-2.0,-6.0,9999.0,9999.0
2019,8,11,11,9999.0,0.0,340.0,7.2,0.0,7.6,30.0,14.8,0.2,-10.0,9999.0,9999.0
2019,8,11,14,9999.0,0.0,2.0,6.7,-2.0,8.1,30.0,16.7,0.6,-10.0,9999.0,9999.0
2019,8,11,17,9999.0,0.0,340.0,9.6,-1.0,5.6,30.0,17.0,0.6,-6.0,9999.0,9999.0
2019,8,11,20,9999.0,0.0,347.0,6.4,2.0,4.6,30.0,13.4,-0.2,-7.0,9999.0,9999.0
2019,8,11,23,9999.0,9999.0,356.0,5.3,4.0,3.2,30.0,11.7,2.1,-3.0,9999.0,9999.0
2019,8,12,2,9999.0,9999.0,302.0,2.7,-4.0,2.1,30.0,9.0,0.3,1.0,9999.0,9999.0
2019,8,12,5,9999.0,9999.0,313.0,2.4,-2.0,2.7,30.0,8.2,0.3,-1.0,9999.0,9999.0
2019,8,12,8,9999.0,2.0,6.0,0.7,8.0,4.4,27.0,11.4,1.5,5.0,9999.0,9999.0
2019,8,12,11,9999.0,0.0,352.0,6.7,3.0,4.0,30.0,14.6,-0.2,8.0,9999.0,9999.0
2019,8,12,14,9999.0,10.0,11.0,8.3,-7.0,6.1,26.7,17.2,0.5,3.0,9999.0,9999.0
2019,8,12,17,9999.0,8.0,351.0,5.8,-9.0,7.3,29.6,17.2,0.2,-5.0,9999.0,9999.0
2019,8,12,20,9999.0,10.0,354.0,6.2,3.0,4.4,29.4,13.8,0.4,-4.0,9999.0,9999.0
2019,8,12,23,9999.0,9999.0,356.0,6.8,12.0,2.4,30.0,12.8,1.1,4.0,9999.0,2.4
2019,8,13,2,9999.0,9999.0,359.0,5.6,1.0,7.7,2.2,7.8,-1.2,9.0,9999.0,6.9
2019,8,13,5,8.2,9999.0,1.0,1.8,0.0,6.9,8.9,7.0,-1.2,11.0,1.8,5.2
2019,8,13,8,10.1,10.0,211.0,3.9,7.0,7.0,30.0,7.1,-4.3,10.0,2.0,0.7
2019,8,13,11,2.0,10.0,320.0,1.8,4.0,6.4,25.6,12.1,-2.5,11.0,0.2,9999.0
2019,8,13,14,0.1,10.0,353.0,10.3,-2.0,10.0,29.4,13.8,-3.4,16.0,9999.0,9999.0
2019,8,13,17,9999.0,2.0,356.0,11.5,-2.0,7.9,30.0,13.0,-4.2,23.0,9999.0,9999.0
2019,8,13,20,9999.0,6.0,337.0,6.0,10.0,7.9,30.0,10.5,-3.3,30.0,9999.0,9999.0
2019,8,13,23,9999.0,9999.0,300.0,2.8,6.0,7.9,30.0,8.0,-4.8,24.0,9999.0,9999.0
2019,8,14,2,9999.0,9999.0,7.0,3.1,-5.0,3.1,30.0,8.5,0.7,18.0,9999.0,9999.0
