Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Label
15.41666667,2.537858552,-2.861208022,18.23333333,-0.326532542,-0.61378225,0,19.91666667,-1.275332334,0.63442089,0,15.95833333,0.43532261,0.17467062,3.2,17.75,-0.036754501,-0.051441654,0.2,16.88333333,0.23997922,-1.072805188,9.3,20.72916667,-1.504336688,-3.984353376,1.3,18.95,0.144504335,-0.467314779,8.181818182,17.0375,0.344594606,-0.240374599,0.4,17.725,-2.201018404,-1.405439857,0.1,1.1
14.17083333,0.898452952,4.032217405,19.77916667,-1.372269071,-0.434436162,0,19.37916667,-0.87034993,-0.424726451,1.3,18.79583333,0.515740903,-0.382627155,0.9,20.1375,0.246210285,-0.11890139,3.6,17.42083333,0.358399936,-0.640945172,0.5,18.50416667,-1.219567995,-0.702665463,0,20.03333333,-1.059210785,-0.647565401,0.5,19.725,-0.16905991,-0.296842762,1.4,19.3375,-2.453003303,-1.401043922,0,1.8
11.90833333,-0.527845193,-0.014367229,13.24583333,-0.471118769,-0.087339678,1.6,16.12916667,-1.052927348,0.78575171,0.4,13.725,-0.059072913,0.202670255,1.6,15.9625,0.188061312,-0.054142955,5.5,13.00416667,0.208144176,-0.532569335,0.9,14.84166667,-1.170301885,-0.996129356,1.1,13.9625,0.156674741,-0.480491112,1.5,13.6375,-0.627018966,-0.123358853,5.6,12.6375,-1.609612054,-0.920073481,1.5,2
16.67083333,-2.612708741,0.909398706,18.92916667,-0.649526066,-0.347893729,0,21.52083333,-1.189720461,0.492074237,0,16.64166667,-0.679057655,2.103574398,0.1,18.11666667,0.090734128,-0.113178214,0,17.89166667,1.378309756,-0.866382763,0,21.18333333,-1.150249361,-0.290291829,0,19.51666667,0.068919904,-0.045169583,0,17.27916667,-0.329748096,0.024226372,0.2,17.7875,-2.509135228,-1.4287495,0,0
17.70833333,2.077828443,-2.978662641,19.96666667,-0.017573276,-0.719465936,0,23.40833333,-1.216175297,0.65207485,0,18.02083333,0.397274068,0.624230656,0,19.11666667,-0.027709903,-0.10319789,0,21.15,-0.303336197,-1.581329245,0.3,22.95416667,-1.696724642,-3.66360484,0,19.12,-0.160942326,-0.591748869,0,18.5875,0.280057146,-0.504458701,0.6,19.87083333,-2.669589603,-1.517441384,0,0
14.70833333,0.430680653,2.416688115,19.42916667,-1.432009664,-0.210229669,0,20.7,-1.114804059,0.157811022,0,17.6,0.068223493,0.040317942,0.5,18.0125,-0.077488253,-0.010325034,2.8,18.59166667,0.90414469,-0.953828228,0.6,19.54583333,-0.959466386,-0.311201137,0.1,19.57083333,-0.819651494,-0.259806663,0.1,18.2875,-0.417050843,-0.158369099,1.8,19.0125,-2.204308563,-1.256620703,0.1,1.1
15.09583333,-0.320444593,6.720140789,20.125,-0.846761374,-0.210447466,1.7,20.79166667,-0.149316647,-0.471878413,3.1,19.67083333,0.613214885,0.128713746,0.1,21.08333333,0.025002461,-0.275263657,0.2,18.04583333,1.625813258,-1.329747977,12.3,18.4625,-0.923016865,2.060688382,6.8,20.45416667,-1.324866272,-0.361273285,2.2,20.02916667,-0.135979585,-0.20367255,0.9,19.55416667,-2.175197626,-1.232088011,2.9,3.7
9.858333333,-0.020874329,3.393842911,12.1375,-1.082112184,0.076191145,22.5,13.48333333,-0.629517784,0.33164531,19,12.67083333,0.153623971,0.279243394,7.5,15.89166667,0.28575956,-0.184564271,26.9,9.229166667,0.157716278,-0.662978899,25.8,10.825,-1.327455062,-0.958038511,24.8,12.54166667,-1.059515675,-0.208243943,17.6,12.76666667,-0.294006876,-0.337055224,27.8,12.1375,-1.79656108,-1.029687909,23.8,24
15.16666667,2.753411941,-3.305905783,17.34583333,0.621893363,-0.86007335,0,18.76666667,-0.483330909,0.154444357,0,16.3125,0.39613247,0.075989017,0,18.65,0.416214264,-0.229999546,0,15.72083333,-0.458450851,-1.005030615,0,18.10416667,0.077893743,-2.520057381,0,18.00416667,0.101666239,-0.729043415,0,16.45416667,0.044657558,-0.164626326,0,16.7125,-1.536806855,-0.871237977,0,0
15.09583333,-0.607649458,5.827921127,18.9375,0.874556097,-0.280138139,19.4,19.92173913,-0.391242334,0.117690006,4.591304348,17.7875,0.357696771,-0.090239875,1.9,19.74166667,0.210421477,-0.126146489,6.7,17.57916667,0.368870334,-1.227219695,15.4,18.17083333,-1.171674343,1.16071743,8.3,19.175,0.007248858,-0.725191037,15.7,18.12916667,-0.353482774,-0.64063113,17.1,18.1375,-2.652550076,-1.505252506,10.2,14.1
11.10416667,-2.029491454,5.092062259,12.99166667,-1.420165714,0.306835492,6.9,13.9125,-1.515555371,0.764522214,5,11.975,-0.304418,1.271215349,1.1,14.29166667,0.063771908,-0.080282932,3,10.77083333,1.050325726,-0.618442885,17.8,12.5875,-1.921260804,-0.139434104,13.3,13.43333333,-0.736655825,-0.171286311,6.4,12.325,-0.993996521,-0.209489376,4.3,12.5,-2.367796238,-1.348574851,7.8,10.3
13.63333333,1.902427701,-3.203301157,16.00416667,0.492251269,-0.362506275,0,18.86666667,-1.42569304,0.773830141,0,14.6875,0.20884845,-0.018766732,2.7,16.19166667,0.22114065,-0.140119793,0.5,14.99166667,-1.153407922,-0.742710995,6,18.77916667,-1.337331711,-3.255124668,0,16.42083333,-0.08753868,-0.852624545,0,15.2375,-0.028489317,-0.400615786,0.2,16.05416667,-0.297070022,-0.986821251,1,16.9
15.37083333,3.932622226,-5.217719975,17.83333333,0.717322454,-0.948461475,0,22.02916667,-1.035501713,-0.125932997,0,17.17083333,0.674982342,0.136114922,0,19.01666667,0.309264975,-0.131102039,0,18.55,-0.085382219,-0.761978525,0,20.1625,-1.305904697,-5.156181892,0,18.59166667,0.12723455,-0.946327737,0,17.17083333,-0.06863823,-0.425388831,0,17.0875,0.813495516,-2.098358895,0,0
17.28333333,0.2486517,2.213086615,20.73333333,0.365897806,-0.725236452,0,21.75416667,-1.282659085,-0.154061069,0,20.10416667,0.662961391,0.025060216,0,21.46666667,0.197910939,-0.139967024,0,18.91666667,0.458841312,-0.702298059,0,20.95,-0.732555745,-0.280222238,0,21.57083333,0.209221714,-1.228845423,0,20.40416667,-0.084785561,-0.440723529,0,19.74166667,0.956685308,-0.692392791,0,0
16.71666667,3.304692765,-4.380466973,20.2625,0.520172286,-0.970138988,0,22.4875,-0.401028261,-0.104388049,0,19.75416667,1.005911143,-0.979000736,0,22.4875,0.446255486,-0.128617449,0,19.52083333,-0.1349993,-1.145131792,0,20.7,-0.387066919,-3.693374237,0,20.80833333,0.127269893,-1.280187125,0,19.54166667,-0.22425938,-0.641170706,0,19.42083333,0.379263418,-1.245332543,0,0
14.31666667,1.210016914,2.042731029,20.04583333,2.613055157,-0.430951418,0,19.13333333,0.228710696,-0.918498824,0,20.30416667,0.836133091,-1.490181423,0,23.0875,0.475114543,-0.140376522,0,16.52916667,0.835452384,-1.056651188,0,17.33333333,0.138733515,1.31889735,0,20.58333333,0.929374492,-0.510218876,0,20.45,-0.180250229,-0.729264522,0,18.94583333,2.094426892,1.370260261,0,0
14.475,2.110500093,-3.208687842,18.80833333,1.509828046,-0.486256817,0,16.95,-0.411701033,0.085271216,0,19.19166667,0.588031942,-1.367360124,0,22.6125,0.286829613,-0.198109564,0,15.06666667,-1.275030069,-0.87519761,0,16.49583333,0.779874787,-1.210427052,0,19.99166667,0.538796992,-1.167027496,0.1,19.20833333,0.017610887,-0.700114339,0.1,17.775,1.164006058,-0.679327228,0.2,0
16.01666667,3.955729973,-4.125271434,20.225,1.770325567,-0.528371078,0,19.85416667,-1.262371682,0.424821414,0.3,19.20833333,0.622779708,-0.483442202,0,22.13333333,0.325315545,-0.218686417,0,17.8125,-1.473069095,-1.1692631,0,19.83333333,1.01469026,-3.251202021,0,21.30416667,0.617690414,-0.913036071,0,20.50416667,-0.024447362,-0.684162729,0.1,18.77916667,1.923069672,-0.818193055,0,1.1
14.925,4.777026568,-6.27718867,19.12083333,1.066739571,-1.225007674,0,21.0125,-1.449394723,0.47913607,0,19.10416667,0.616952421,-1.317931184,0,21.84166667,0.624342742,-0.333385269,0,17.9875,-1.875572913,-1.462879137,0,19.14166667,-0.023472323,-4.855677767,0,20.08333333,0.08450494,-1.484101994,0,18.67083333,-0.132866979,-0.70632875,0,18.22916667,1.244990843,-1.793228972,0,0
14.69166667,2.027214372,-0.521255976,19.375,1.033055028,-0.980545355,2.7,19.57083333,-0.014027611,0.267785526,30.2,19.64166667,1.117548332,-1.848256271,0.1,21.825,0.51254945,-0.149553922,1.9,17.5125,-0.796947748,-0.958014717,6.3,18.125,1.312784336,-0.482012974,1.1,20.225,0.241702315,-1.630276586,7.6,19.7625,-0.326610909,-0.78645974,1.8,18.74166667,1.710085121,-0.805369704,1.4,6.5
11.325,-1.088427689,6.290753671,15.45652174,0.061837038,-0.8737362,52.59130435,15.2875,0.278061411,-0.062069431,43.7,15.85,0.174293675,-0.572846943,1.7,17.64583333,0.163558555,-0.098065072,10.3,13.82916667,1.395616906,-0.440479776,18.7,13.35,-0.483416118,0.945529834,34.3,16.10416667,-0.197691952,0.250610078,52.8,15.95,-0.955761914,-0.16135256,12.3,14.54166667,1.559145542,0.089484329,48.1,23.3
12.31666667,0.319248407,4.500330856,16.44090909,-0.720935753,-0.26153794,5.018181818,16.0375,-1.073269443,0.526158855,3.3,15.81666667,0.173265019,-0.873607003,4.9,18.0125,0.068384478,-0.064680591,9.8,14.39166667,0.899454852,-0.209624404,1.4,14.57916667,-0.770716178,-0.286264404,2.8,16.95416667,-0.291936702,0.1720896,2.2,15.64166667,-1.334563651,-0.153274183,13.4,15.77916667,-0.314537223,-0.28712806,3.2,1.9
14.34166667,0.817026193,-2.201321073,17.69166667,0.489761569,-0.321092785,0,18.80833333,-0.862547006,0.723100532,0.2,16.29583333,0.075207213,0.256063973,0.4,18.30416667,-0.100079565,-0.014902151,0.6,15.875,-0.391483925,-0.341628314,3.5,17.95833333,0.179234883,-1.932602118,0,18.66666667,-0.043408469,-0.533017707,0,17.6125,-0.208800576,-0.246118386,0,17.60416667,0.876323379,-0.594916914,0.1,5
13.7625,-0.159728266,2.835074421,18.36666667,0.062421921,-0.448691801,0,17.875,-0.298188939,-0.245595988,4,18.05,0.491775174,0.155878589,0,20.525,0.142785263,-0.149799968,0,15.49583333,0.340541533,-0.86811364,26.1,15.60833333,-0.313852053,0.099105561,31.5,19.14166667,-0.350295133,-0.380086429,25.2,19.12916667,-0.008225992,-0.459401754,0.2,17.50833333,0.527662499,0.620441522,0,1.8
12.62916667,-0.638743851,3.694560659,16.88333333,-0.819124642,-0.285053382,10.5,16.77916667,-0.202837273,0.12984235,11.3,17.70416667,0.405611715,-1.269910311,0,19.875,-0.042110791,-0.129748308,1.6,14.25,0.020413337,-0.127742586,58.6,14.87916667,-0.383138415,0.709765329,27,17.82916667,-0.150009115,-0.079225755,5.6,17.8125,-0.061566169,-0.607071561,10.4,16.3375,0.323275688,0.289123938,0,25.7
11.58333333,-0.346431288,2.99616385,15.9875,-0.249311626,-0.508351267,0,16.25416667,-0.571383101,0.564535808,0.1,15.20416667,0.092080614,-0.15781167,0.2,17.24583333,0.007526295,-0.039208177,20.4,13.3625,-0.014783668,-0.051717464,0,14.60416667,-1.456050443,-0.175237886,0,16.75,-0.394866494,-0.180373396,0,16.00833333,-0.570316627,-0.225134909,0.1,15.02916667,-0.146477373,-0.700694896,0.3,0
13.54166667,1.530159182,-1.412974914,16.70416667,0.107602317,-0.101599419,24.5,18.20833333,-0.31396286,0.634843167,0.2,16.45833333,0.116345595,0.534027302,3.2,18.11666667,0.138359721,-0.092349994,8.5,15.38333333,-0.708271769,-0.352543096,1,15.86666667,-0.425712651,-0.869170842,21.5,17.60416667,-0.140062938,-0.324781602,32.3,17.54583333,-0.922095283,-0.240552261,3.4,16.35,-0.08875273,-0.249177951,1.3,0
13.23333333,-0.094319833,1.868679105,17.11666667,-0.272524354,-0.387268577,1.5,16.04166667,-1.017301252,0.775133375,5.8,16.40416667,-0.184064196,1.124900155,0.5,18.14583333,-0.206954874,0.059074669,0.5,14.86666667,-0.253213584,-0.523528839,3,15.92083333,-0.704013804,-1.238806625,3.2,17.74166667,0.29230869,-0.06088285,4,17.71666667,-0.480505268,-0.101096523,0.2,16.57916667,-0.4943868,-0.553133856,0,1.8
14.30833333,-1.496675344,6.291659553,17.94166667,0.027584903,1.109644747,0,18.6875,-0.915663646,-0.061789294,0.1,16.5625,-0.07073594,0.832134153,0.1,18.31666667,0.270924969,-0.108703365,0,16.19166667,1.449416175,-0.712525818,0,17.24166667,-1.189734047,1.25995752,0,19.12916667,0.128454327,0.99083588,0,17.38333333,-0.305538464,-0.202435809,0,16.80416667,0.469650567,1.707470986,0,0
12.47916667,-0.500838081,2.831153455,15.81666667,0.681716433,-0.32433884,5.9,16.45,-0.545677258,0.449150101,15.8,16.2375,0.162545818,0.658856091,1.2,17.22916667,0.073798062,-0.033316144,1.2,14.31666667,-0.036116684,-0.864449194,16.9,14.95,-1.082874666,-0.274494668,8.4,16.79166667,0.52048537,0.362585673,2.5,16.73333333,-0.200564479,-0.164670405,0.3,15.10833333,0.469053336,0.390629791,2.4,6
12.25833333,1.293781869,-2.289409085,15.5875,0.073130433,-0.190695333,0,16.75416667,-0.523597767,0.149494035,0.1,14.43333333,0.165775639,-0.122794567,0,15.8375,-0.035134996,-0.024000915,0.2,14.49166667,-0.173748255,0.052581711,0,14.92916667,-0.381415158,-1.39098248,0,16.49166667,0.46673305,-0.954345065,0.3,15.05416667,-0.2523002,0.032182083,0.1,15.00416667,-0.057090199,-0.656535184,0.4,0
13.09583333,0.756255328,-1.537201617,16.64090909,-0.147983603,-0.259846254,7.090909091,17.21666667,-0.782452282,-0.080118468,0,15.23333333,0.003920215,0.488562863,0.1,18.02083333,0.193891727,-0.052015891,0,14.87083333,-0.842254268,0.004627798,0,15.525,0.455502078,-1.386306549,0.1,16.99583333,0.256984985,-0.554043735,2,16.05416667,-0.524402772,0.033739307,0.3,15.77083333,0.105214551,-0.551564739,0.7,0
12.90833333,-1.00978548,8.024204531,17.17916667,-0.405642946,0.209608975,11.4,17.95833333,-0.54907041,-0.101809244,0,17.23333333,0.207287804,-0.186147864,0,18.63333333,0.193623867,-0.198681768,0,16.0625,1.920633353,0.066643232,0.5,15.44166667,-0.897142805,1.2873653,3.1,18.15416667,-0.937915392,0.293336834,3.4,17.10833333,-0.666388702,-0.213041728,1.6,16.20833333,0.005034542,0.241566041,8,1.2
8.716666667,-1.077334291,4.583696008,14.10833333,-1.068702706,-0.297018903,2,13.54583333,-0.005936203,-0.196534597,1,16.69166667,0.552805278,-1.41851326,1.3,18.3,0.260424965,-0.131606583,0.1,11.6625,0.232126377,-0.003931064,3.3,11.2375,-0.473839428,0.837389038,3.3,15.00416667,0.23128626,0.588249474,4.7,16.12083333,-0.892837171,-0.092267389,5.5,13.61666667,0.640842781,0.412545561,2.9,9.1
8.266666667,-0.029034114,3.729847517,12.71363636,-2.117388632,0.080413477,3.709090909,12.90416667,-0.480717595,0.176788543,1,12.11666667,0.199999699,-1.245506846,1.2,14.37916667,0.179907192,-0.085082072,0,10.97916667,0.004088348,-0.002024642,2.4,10.3875,-1.308785862,0.355308266,3.6,13.2375,-1.403128295,-0.098398588,1,12.20833333,-0.973479388,-0.289996307,2.9,11.975,-0.793224791,-0.519750398,2.3,3.7
9.941666667,0.447486132,-2.033183979,13.89130435,-0.268204451,-0.043178506,0.208695652,12.42083333,-0.56776658,0.187346176,4.8,12.67916667,0.064572932,-0.208825444,0.2,14.72083333,-0.023841835,0.02215597,0,11.9875,-0.017883431,0.052272645,2.9,11.975,0.379076603,-0.032306693,3.4,14.40833333,0.101223943,-0.248577423,0.9,13.65,-0.468935439,-0.03101733,0,13.22083333,0.162652297,-0.219882862,0.3,2.9
11.55,3.16495407,-5.216119995,14.15833333,0.407509862,-0.11678255,0,14.97916667,-0.914126902,0.155032325,0,14.05,0.305015294,-0.740065838,0.1,16.95,0.24661517,-0.151905207,0,12.9,-0.308013599,0.01845241,1.9,15.67083333,-1.399880036,-2.84519177,0,14.75,0.279615124,-0.785151515,0.6,13.42083333,0.094582651,-0.391933688,0.7,13.25416667,-0.055512367,-0.591014479,0,0.1
13.21666667,0.028321745,0.204149037,16.52916667,0.258446902,-0.217973956,4.6,18.35,-0.165762031,0.048338667,0,16.0375,0.435777482,-0.270298987,0.6,18.33333333,0.165123045,-0.182754549,0,16.06666667,-0.910065314,-0.03413181,0,17,-0.091367336,0.21594025,0,16.84166667,0.204361425,-0.09874104,4.2,16.27083333,-0.163443981,-0.199871465,1.4,16.275,0.300324338,-0.306279153,0,20.3
10.37083333,-1.082208716,2.971089602,15.08695652,0.111842047,-0.728374107,26.19130435,14.27083333,-0.025427817,0.062988997,25.2,14.23333333,-0.068320459,-0.047665761,14.3,16.70416667,0.01411599,-0.07646516,0.1,13.35,0.478968557,0.004135804,23.2,13.15416667,0.163494969,0.836810559,13.2,15.35833333,0.106138293,-0.143500145,17.4,15.10833333,-0.32892164,-0.144608109,20.3,14.35416667,0.165528069,-0.179841582,42.1,23.3
8.770833333,-1.686231167,8.648218963,12.55,-3.088376755,1.363205579,0.8,10.59166667,-0.870365452,0.163262773,4,13.94583333,-0.064965999,1.050344733,0.2,16.03333333,-0.629265415,-0.015731268,0,8.254166667,0.773771585,0.025691286,11.2,9.704166667,-1.263324671,0.942998291,9.6,12.8625,-1.567242474,0.42687963,0.4,14.28333333,0.14975327,-0.57260529,0.5,12.11666667,-1.666026579,0.60291917,1.3,4.3
11.45,0.640226662,1.194472768,14.67916667,0.662745992,-0.204129292,0,15.05833333,-0.762661629,0.073772256,0,14.525,0.429257324,-0.612514571,0.4,16.95833333,0.363458351,-0.197216921,0.4,12.31666667,0.191028607,0.011803912,0,14.58333333,-1.245328388,-0.609231849,0,15.18333333,-0.046901989,-0.991088622,0,14.40416667,-0.059717034,-0.532082164,0.5,13.5375,0.949390172,-0.544145494,0,0
11.63333333,1.82913321,-3.188520995,14.22083333,0.210987861,-0.553504617,0,15.975,-0.681807037,0.317351788,0,13.52916667,0.552528639,-0.419167344,4,15.22083333,0.271891487,-0.175159098,5.1,13.34166667,-0.917059511,0.002771735,0,14.99166667,-0.250724903,-2.077617614,0,14.74583333,0.146470493,-0.491287466,1.1,13.8125,-0.356958,-0.595165821,1.9,13.68333333,0.619317862,-1.193842398,0.9,0.2
10.93333333,-0.652239494,2.297298811,15.79166667,-0.905651234,-0.648847872,2,15.5,-0.194022799,0.226912123,20.8,15.07916667,0.474785116,-0.193411704,9.9,16.53333333,-0.0977711,-0.059135544,12.2,13.64166667,-0.436950845,0.008733081,8.8,14.17916667,0.724706712,0.555919104,6.7,16.4375,-0.399718974,-0.354123669,6.1,15.94583333,-0.472222893,-0.633489972,11.2,15.64166667,0.934100665,-0.710657658,0.2,18.9
10.2375,-0.075105901,0.683586281,13.92173913,0.905302914,-0.552821652,0.313043478,14.25833333,-0.506202491,0.056191281,0.1,13.75416667,0.347827668,0.408818069,0.1,16.21666667,0.244090941,-0.250906711,0.1,11.18333333,-0.855773706,0.006400371,0.1,11.77083333,-0.263060904,-0.904006177,0.6,14.6625,0.245658511,-0.434806907,0.2,13.75833333,-0.432653574,-0.221463373,0.2,12.42916667,1.296438113,-0.431369377,0.2,0.1
12.29583333,1.913020884,-2.965389828,16.44166667,0.675072114,-0.761821587,5.5,16.02916667,-0.535766829,0.17950718,0,16.1625,0.394052217,-0.653219992,3.2,17.52083333,0.137288664,-0.061030124,2.9,13.85416667,0.136574996,0.003522502,0.3,15.23333333,0.82458017,-1.330226745,0,16.87083333,0.188060487,-0.849571236,5.6,16.1875,-0.20772526,-0.303352778,3.4,15.65416667,0.942501852,-0.576684037,6,0.6
10.95833333,-0.946383464,4.377386716,15.86666667,-0.938754665,-0.111331449,0.9,14.3125,-0.079467311,0.198782083,0.5,15.58333333,0.253963001,-0.569722706,0.4,18.06666667,0.339294857,-0.150967934,0.4,12.51666667,1.357186991,0.022891754,2,13.09166667,-1.048589716,0.330068545,2.7,16.45833333,-0.37556316,-0.451622343,0.4,16.22083333,-0.930835425,-0.387031667,0.2,15.07083333,0.098124737,0.217851616,3.1,0.5
12.75416667,1.272059691,-2.129330356,16.425,1.20223347,-0.233666718,0,15.75833333,-0.003655671,0.044095587,0,16.94583333,0.606326729,-0.720665957,0,18.43333333,0.059049655,-0.068556078,0,14.34583333,-0.648034213,-0.009697034,0,14.8875,0.798043233,-0.691459936,0.6,17.15,0.459798441,-0.561696719,2.4,17.34583333,-0.455896415,-0.368683675,0,15.44583333,1.121955921,-0.185297315,0.1,1.2
11.29583333,-0.925899347,2.550625419,16.05652174,-0.153742742,-0.09381885,25.25217391,14.70833333,0.146976581,-0.533280657,4.8,16.59583333,0.172612396,-0.065351082,6.3,18.98333333,0.052387705,-0.146111902,3.7,13.38333333,0.885009259,0.065136264,0.6,13.13333333,-0.288024235,0.886493872,3.2,16.51666667,0.460928507,-0.009653222,34.6,16.9875,-0.768951687,-0.146253275,3.5,15.61666667,0.417189113,-0.169362156,6.2,7.1
10.72083333,-0.030345833,-0.442620242,14.78636364,0.645327015,-0.445424421,5.672727273,13.8125,0.420552878,-0.39934154,8.3,14.55,0.184610196,-0.956386258,9.6,16.66666667,0.182749126,-0.074862041,11.4,13,-1.150021116,-0.031126572,4.4,12.5375,1.545986413,0.398322508,10.4,15.07916667,0.280605324,-0.115975553,9.8,14.725,-0.383168948,-0.177013358,8.6,14.30833333,2.145301946,0.387708578,8.3,8.6
11.1,-0.668555535,2.60043802,14.56818182,-0.619327258,-0.249397258,19.2,14.1,0.203018476,-0.267550563,9.8,14.67083333,-0.015601184,-0.6630005,32,16.225,0,0,14.1,13.0875,0.459581114,-0.000806242,16.6,12.72083333,0.029146925,0.73296166,26.5,15.025,-0.121437444,0.359460324,15.9,14.7375,-0.500926207,0.093131389,15.9,14.24583333,0.829697679,0.216822258,14.8,13.3
8.691666667,-0.491518806,8.970423836,14.28333333,-3.20366544,0.506866689,0.8,12.6625,-0.762077662,-0.120467025,10.5,14.29166667,0.46875609,0.371881233,8,16.91666667,0.310444417,-0.141899135,0.8,10.23333333,0.424878854,0.002838053,12.2,10.1375,-1.330309822,1.036430224,11.6,14.90416667,-2.734996769,0.343838474,0.5,14.24583333,-1.071059726,-0.122295058,3.7,13.55416667,-0.858675238,-0.294466097,3.9,4.4
7.4875,-0.467759335,0.995857927,11.12916667,0.408169751,-0.055836971,0,11.19166667,-1.227682817,0.626481761,0,11.53333333,0.150567151,0.31181736,1.4,14.37083333,0.165786713,-0.103453398,0.4,8.166666667,0.228559033,-0.059941091,0,9.3625,-0.875408196,-1.072211989,0,11.9375,0.232023414,-0.308401009,0,11.50416667,-0.56466308,-0.123913729,1.6,10.34583333,0.731255949,-0.141002875,0.1,0.1
10.78333333,2.054609959,-3.375179906,14.33333333,0.657175298,-0.451998726,0,14.4875,-0.276248236,0.09966701,1.1,15.16666667,0.497520308,-0.737776697,0,17.25833333,0.173644256,-0.180053858,0,12.07083333,-0.513953555,0.103836604,0.6,13.65416667,0.324663996,-0.050626265,0,14.9875,-0.033425125,-0.946791974,0,15.0125,0.020501274,-0.578644825,0,13.2625,0.781620622,-1.163762742,0.1,0.3
6.808333333,-1.03112121,7.523878809,11.90434783,-1.573324029,0.275972331,1.565217391,10.19166667,-0.049560771,-0.04656139,5.3,11.87083333,0.003814857,-0.962134434,5,14.21666667,0.076233329,-0.084401588,2.8,9.058333333,1.82131001,0.062800498,2.6,9.45,-0.852719555,1.143051107,0.5,12.33333333,-1.071249241,0.277227607,1.9,12.22083333,-0.821695246,-0.073448348,2.5,11.32083333,-0.177063059,0.229604717,2,2.3
6.9125,-0.832126149,5.880563287,11.34166667,-1.206747195,-0.161336091,0.2,11.20416667,-0.3831501,0.336697502,0,10.41666667,0.083361101,-1.052916413,1.6,12.95833333,0.171681991,-0.086769389,0.1,8.775,0.93933089,0.038934914,0,9.229166667,-1.102099906,0.437312529,0,11.99583333,-0.839085238,-0.575624233,0,10.5375,-1.18775342,-0.230339007,1.7,10.67916667,0.524975356,-0.60994228,0,0
3.5625,-0.774053716,2.941197587,8.020833333,0.087472215,-0.508460004,0,7.716666667,-0.456495053,0.038247996,0,8.804166667,0.836703621,-0.978431264,0.1,11.65,0.224198288,-0.040615257,0.1,5.358333333,0.461256487,0.074535117,0,5.916666667,-0.555085704,0.425229788,0,8.933333333,-0.287983964,0.13170874,0,9.129166667,-0.14239512,-0.324259842,0,7.25,2.077745684,0.267799205,0,0
6.079166667,0.525917597,-1.399010418,9.125,0.637888027,-0.398703616,0,10.20833333,-0.389611954,-0.089586842,0,10.56666667,0.503573015,-0.6012123,0,13.54583333,0.511814743,-0.208134842,0,6.866666667,-0.037434121,0.020474429,0,8.045833333,0.52650104,-0.044749065,0,9.995833333,0.252558687,-0.75977749,0,10.38333333,-0.037329222,-0.594921348,0,8.1125,0.728512252,-0.599372243,0,0
9.141666667,0.868603901,-0.088001047,12.875,0.59108856,-0.289382314,2,13.41666667,0.168832322,-0.020285759,13.9,12.8,0.701476588,-1.213806073,2.5,15.1625,0.369832228,-0.326233735,3.8,10.90833333,0.381331954,-0.015660177,4.8,11.46666667,0.606023063,0.113284598,5,13.39583333,-0.150976701,-0.892881498,2,13.025,-0.150017761,-0.625343265,3.2,11.92916667,1.00186718,-0.773188098,1.5,6.9
5.15,-0.31001552,1.656480102,8.366666667,-1.079193098,0.108231616,3.5,8.6875,-1.402802879,0.546481744,7.4,8.933333333,-0.102680873,0.407320434,5.3,11.19166667,-0.02435988,-0.145144111,5.2,6.0125,0.244805969,-0.027447467,9.2,7.533333333,-1.439272837,-0.861222954,7.4,8.95,-0.151309618,-0.101704992,2.5,9.483333333,-0.517368371,-0.010306294,4.1,7.65,-0.826011939,-0.654738885,2.5,9.2
9.525,0.344907534,2.448425297,12.08333333,-0.046363682,-0.923790468,2.6,14.00416667,-0.487575002,0.3165089,2.1,10.94583333,0.202118217,0.377283766,0.6,12.6875,0.376226943,-0.351937532,0.3,11.4375,0.948705963,0.038851687,0.3,12.525,-0.522958507,-0.222456114,0,12.34166667,0.343369281,-0.757388221,1.1,11.17083333,-0.105518829,-0.131249521,2.8,11.45,0.308819672,-0.645037511,2,0.2
7.458333333,-0.048518261,0.151453516,11.75,0.964816445,-0.90014848,0.763636364,11.71666667,-0.427657939,0.351042721,3,10.92083333,0.345146467,-0.190174787,1.7,12.23333333,0.339136396,-0.283043275,1,10.39583333,-0.085484937,-0.010576735,1.7,10.92083333,0.019408406,-0.192052067,0.1,12.29583333,0.058134646,-0.474101718,5,10.75833333,-0.294657031,-0.271305933,1.6,11.0875,0.372999161,-0.588946015,4,0.8
7.008333333,0.266640722,-1.099945619,11.04166667,-1.30350044,-0.042862864,24.9,13.95,-0.770252063,0.334047689,0.6,10.94583333,0.094313243,-0.154670822,14.6,12.80833333,0.1350357,-0.194853322,5.7,10.5625,-1.018874568,-0.325687295,1.3,11.425,-0.819268361,-1.335130142,0.8,11.59583333,-0.314954812,-0.088044469,28,11.30416667,-0.459449527,-0.233719127,10.9,10.6,-1.255878243,-1.373726562,14.8,8.3
