Date,R1,R2,R3,R4,R5,R6,R7,R8,WD,WV
2020/8/18 20:00,0,0,0,0,0,0,0,0,7,6.483050847
2020/8/18 21:00,0,0,0,0,0,0,0,0,7,5.693333333
2020/8/18 22:00,0,0,0,0,0,0,0,0,8,6.178333333
2020/8/18 23:00,0,0,0,0,0,0,0,0,9,6.551851852
2020/8/19 0:00,0,0,0,0,0,0,0,0,10,7.491836735
2020/8/19 1:00,0,0,0,0,0,0,0,0,9,6.647368421
2020/8/19 2:00,0,0,0,0,0,0,0,0,9,5.323214286
2020/8/19 3:00,0,0,0,0,0,0,0,0,10,3.088333333
2020/8/19 4:00,0,0,0,0,0,0,0,0,10,3.703508772
2020/8/19 5:00,0,0,0,0,0,0,0,0,10,2.628333333
2020/8/19 6:00,0,0,0,0,0,0,0,0,10,3.268333333
2020/8/19 7:00,0,0,0,0,0,0,0,0,11,3.213333333
2020/8/19 8:00,0,0,0,0,0,0,0,0,10,3.841666667
2020/8/19 9:00,0,0,0,0,0,0,0,0,9,4.793333333
2020/8/19 10:00,0,0,0,0,0,0,0,0,7,4.446666667
2020/8/19 11:00,0,0,0,0,0,0,0,0,6,4.515789474
2020/8/19 12:00,0,0,0,0,0,0,0,0,6,5.405
2020/8/19 13:00,0,0,0,0,0,0,0,0,4,4.04
2020/8/19 14:00,0,0,0,0,0,0,0,0,6,2.419607843
2020/8/19 15:00,0,0.3,0,0,0,0,0,0.1,2,0.553333333
2020/8/19 16:00,0,0,0.6,0.1,0.6,0,0.4,0.3,5,1.766666667
2020/8/19 17:00,0,0,0,0,0,0,0,0,6,3.431666667
2020/8/19 18:00,0,0,0,0,0,0,0,0,9,5.053333333
2020/8/19 19:00,0,0,0,0,0,0.1,0,0,9,2.781355932
2020/8/19 20:00,0,0,0,0,0,0,0,0,3,5.784482759
2020/8/19 21:00,0,0,0,0,0,0,0,0,2,6.255
2020/8/19 22:00,0,0,0,0,0,0,0,0,4,2.093333333
2020/8/19 23:00,0,0,0,0,0,0,0,0,8,0.201694915
2020/8/20 0:00,0,0,0,0,0,0,0,0,8,0.265306122
2020/8/20 1:00,0,0,0,0,0,0,0,0,8,0.251666667
2020/8/20 2:00,0,0,0,0,0,0,0,0,8,0.482352941
2020/8/20 3:00,0,0,0,0,0,0,0,0,8,0.448076923
2020/8/20 4:00,0,0,0,0,0,0,0,0,9,0.419444444
2020/8/20 5:00,0,0,0,0,0,0,0,0,8,0.397222222
2020/8/20 6:00,0,0,0,0,0,0,0,0,9,0.361016949
2020/8/20 7:00,0,0,0,0,0,0,0,0,9,0.414814815
2020/8/20 8:00,0,0,0,0,0,0,0,0,9,2.710416667
2020/8/20 9:00,0,0,0,0,0,0,0,0,8,6.687931034
2020/8/20 10:00,0,0,0,0,0,0,0,0,,
2020/8/20 11:00,0,0,0,0,0,0,0,0,8,6.857142857
2020/8/20 12:00,0,0,0,0,0,0,0,0,7,7.419512195
2020/8/20 13:00,0,0,0,0,0,0,0,0,5,6.906666667
2020/8/20 14:00,0,0,0,0,0,0,0,0,6,7.025454545
2020/8/20 15:00,0,0,0,0,0,0,0,0,7,7.135
2020/8/20 16:00,0,0,0,0,0,0,0,0,7,7.705
2020/8/20 17:00,0,0,0,0,0,0,0,0,6,8.63
2020/8/20 18:00,0,0,0,0,0,0,0,0,7,10.70238095
2020/8/20 19:00,0,0,0,0,0,0,0,0,7,11.92333333
2020/8/20 20:00,0,0,0,0,0,0,0,0,8,15.01666667
2020/8/20 21:00,0,0,0,0,0,0,0,0,8,13.99
2020/8/20 22:00,0,0,0,0,0,0,0,0,8,14.16666667
2020/8/20 23:00,0,0,0,0,0,0,0,0,8,14.89
2020/8/21 0:00,0,0,0,0,0,0,0,0,8,15.85178571
2020/8/21 1:00,0,0,0,0,0,0,0,0,,
2020/8/21 2:00,0,0,0,0,0,0,0,0,,
2020/8/21 3:00,0,0,0,0,0,0,0,0,,
2020/8/21 4:00,0,0,0,0,0,0,0,0,,
2020/8/21 5:00,0,0,0,0,0,0,0,0,,
2020/8/21 6:00,0,0,0,0,0,0,0,0,8,12.8
2020/8/21 7:00,0,0,0,0,0,0,0,0,8,7.516666667
2020/8/21 8:00,0,0,0,0,0,0,0,0,9,4.875
2020/8/21 9:00,0,0,0,0,0,0,0,0,6,7.06
2020/8/21 10:00,0,0,0,0,0,0,0,0,2,11.2372093
2020/8/21 11:00,0,0,0,0,0,0,0,0,2,12.08780488
2020/8/21 12:00,0,0,0,0,0,0,0,0,1,13.14444444
2020/8/21 13:00,0,0,0,0,0,0,0,0,,
2020/8/21 14:00,0,0,0,0.1,0,0,0,0,,
2020/8/21 15:00,0,0,0,0,0,0,0,0.1,,
2020/8/21 16:00,2.3,2.1,1.2,2,0.6,0.7,1,1.9,1,16.66976744
2020/8/21 17:00,4.2,3.9,4.3,3.2,4.2,4.5,4.6,4.1,2,19.74333333
2020/8/21 18:00,3.8,4.1,3.6,3.6,3,4.1,2.5,4.1,2,17.46833333
2020/8/21 19:00,0.4,0.4,0.4,0.2,0.7,1,0.6,0.5,2,15.37166667
2020/8/21 20:00,0,0,0,0,0,0,0,0,2,10.92833333
2020/8/21 21:00,0,0,0,0,0,0,0,0,1,6.336666667
2020/8/21 22:00,0,0,0,0,0,0,0,0,1,6.852542373
2020/8/21 23:00,0,0,0,0,0,0,0,0,1,4.336206897
2020/8/22 0:00,0,0,0,0,0,0,0,0,2,2.036666667
2020/8/22 1:00,0.1,0,0,0,0,0,0,0,5,0.07804878
2020/8/22 2:00,0,0,0,0,0,0,0,0,5,0.125806452
2020/8/22 3:00,0,0,0,0,0,0,0,0,5,0.243243243
2020/8/22 4:00,0,0,0,0,0,0,0,0,4,0.27
2020/8/22 5:00,0,0,0,0,0,0,0,0,3,0.3
2020/8/22 6:00,0,0,0,0,0,0,0,0,2,0.371666667
2020/8/22 7:00,0,0,0,0,0.1,0,0,0,5,0.271666667
2020/8/22 8:00,0,0,0,0,0,0,0,0,8,0.093220339
2020/8/22 9:00,0,0,0,0,0,0,0,0,1,0.386666667
2020/8/22 10:00,0,0,0,0,0,0,0,0,2,0.814285714
2020/8/22 11:00,0,0,0,0,0,0,0,0,2,0.468965517
2020/8/22 12:00,0,0,0,0,0,0,0,0,2,0.557142857
2020/8/22 13:00,0,0.1,0,0,0,0,0,0,2,7.886666667
2020/8/22 14:00,0,0,0,0,0,0,0,0,2,9.313559322
2020/8/22 15:00,0,0,0,0,0,0,0,0,2,8.008510638
2020/8/22 16:00,0,0,0,0,0,0,0,0,2,8.97
2020/8/22 17:00,0,0,0,0,0,0,0,0,2,11.57966102
2020/8/22 18:00,0,0,0,0,0,0,0,0,2,12.16956522
2020/8/22 19:00,1.9,2.4,1,1.6,1.3,0.5,1.5,2.5,,
2020/8/22 20:00,2.1,2.8,2.4,2.1,2.3,2.8,2.2,3.1,,
2020/8/22 21:00,0.4,0.8,0.5,0.3,0.4,0.8,0.4,0.9,,
2020/8/22 22:00,0.5,0.9,0.2,0.4,0.4,0.1,0.5,0.9,,
2020/8/22 23:00,0.9,1.2,0.9,0.7,0.8,0.7,0.6,1.4,,
2020/8/23 0:00,0.2,0.3,0.3,0.1,0.1,0.7,0,0.2,,
2020/8/23 1:00,1.2,1.6,1.3,1.1,1,1.3,1,1.6,2,14.592
2020/8/23 2:00,0.3,0.4,0.2,0.2,0.2,0.3,0.3,0.5,2,16.90338983
2020/8/23 3:00,0.5,1.2,0.3,0.3,0.3,0.2,0.2,1.1,2,19.09166667
2020/8/23 4:00,0.6,0.8,0.8,0.5,1,0.8,1,1,1,21.20666667
2020/8/23 5:00,0.3,0.6,0.2,0.1,0.1,0.2,0.1,0.8,1,22.48666667
2020/8/23 6:00,0.1,0.5,0.2,0,0,0.2,0.1,0.6,1,24.63
2020/8/23 7:00,0.2,0.3,0.1,0.1,0,0.1,0,0.8,1,23.115
2020/8/23 8:00,0,0.3,0.1,0,0,0,0.1,0.3,1,21.765
2020/8/23 9:00,0.1,0.2,0.1,0,0,0.1,0,0.3,1,21.54576271
2020/8/23 10:00,0,0,0,0,0,0,0,0,1,22.01166667
2020/8/23 11:00,0,0,0,0,0,0,0,0,1,20.87166667
2020/8/23 12:00,0,0,0,0,0,0,0,0,1,20.08
2020/8/23 13:00,0,0,0,0,0,0,0,0,1,20.645
2020/8/23 14:00,0,0,0,0,0,0,0,0,1,19.1877193
2020/8/23 15:00,0,0,0,0,0,0,0,0,1,17.54166667
2020/8/23 16:00,0,0,0,0,0,0,0,0,1,18.635
2020/8/23 17:00,0,0,0,0,0,0,0,0,1,16.22833333
2020/8/23 18:00,0,0,0,0,0,0,0,0,2,14.02413793
2020/8/23 19:00,0,0,0,0,0,0,0,0,2,10.97241379
2020/8/23 20:00,0,0,0,0,0,0,0,0,1,7.196666667
2020/8/23 21:00,0,0,0,0,0,0,0,0,1,6.896666667
2020/8/23 22:00,0,0,0,0,0,0,0,0,1,5.326666667
2020/8/23 23:00,0,0,0,0,0,0,0,0,1,3.963333333
2020/8/24 0:00,0,0,0,0,0,0,0,0,0,3.69
2020/8/24 1:00,0,0,0,0,0,0,0,0,0,3.812
2020/8/24 2:00,0,0,0,0,0,0,0,0,1,3.939655172
2020/8/24 3:00,0,0,0,0,0,0,0,0,12,2.985
2020/8/24 4:00,0,0,0,0,0,0,0,0,12,3.35
2020/8/24 5:00,0,0,0,0,0,0,0,0,2,4.706779661
2020/8/24 6:00,0,0,0,0,0,0,0,0,13,4.14
2020/8/24 7:00,0,0,0,0,0,0,0,0,10,4.643333333
2020/8/24 8:00,0,0,0,0,0,0,0,0,1,6.548214286
2020/8/24 9:00,0,0,0,0,0,0,0,0,1,6.848333333
2020/8/24 10:00,0,0,0,0,0,0,0,0,2,5.625423729
2020/8/24 11:00,0,0,0,0,0,0,0,0,1,4.101666667
2020/8/24 12:00,0,0,0,0,0,0,0,0,1,7.775
2020/8/24 13:00,0,0,0,0,0,0,0,0,2,7.553333333
2020/8/24 14:00,0,0,0,0,0,0,0,0,2,7.535
2020/8/24 15:00,0,0,0,0,0,0,0,0,10,4.293939394
2020/8/24 16:00,0,0,0,0,0,0,0,0,8,1.798333333
2020/8/24 17:00,0,0,0,0,0,0,0,0,2,0.36
2020/8/24 18:00,0,0,0,0,0,0,0,0,5,0.35
2020/8/24 19:00,0,0,0,0,0,0,0,0,10,5.007317073
2020/8/24 20:00,0,0,0,0,0,0,0,0,12,7.43
2020/8/24 21:00,0,0,0,0,0,0,0,0,11,12.65
2020/8/24 22:00,0,0,0,0,0,0,0,0,10,7.808333333
2020/8/24 23:00,0,0,0,0,0,0,0,0,12,4.434615385
2020/8/25 0:00,0,0,0,0,0,0,0,0,7,2.418333333
2020/8/25 1:00,0,0,0,0,0,0,0,0,1,3.778333333
2020/8/25 2:00,0,0,0,0,0,0,0,0,10,0.825641026
2020/8/25 3:00,0,0,0,0,0,0,0,0,5,0.259322034
2020/8/25 4:00,0,0,0,0,0,0,0,0,1,0.241666667
2020/8/25 5:00,0,0,0,0,0,0,0,0,2,0.221153846
2020/8/25 6:00,0,0,0,0,0,0,0,0,13,2.539285714
2020/8/25 7:00,0,0,0,0,0,0,0,0,4,3.3
2020/8/25 8:00,0,0,0,0,0,0,0,0,1,3.726666667
2020/8/25 9:00,0,0,0,0,0,0,0,0,11,1.216666667
2020/8/25 10:00,0,0,0,0,0,0,0,0,6,1.525423729
2020/8/25 11:00,0,0,0,0,0,0,0,0,7,1.795
2020/8/25 12:00,0,0,0,0,0,0,0,0,2,0.583333333
2020/8/25 13:00,0,0,0,0,0,0,0,0,2,7.025
2020/8/25 14:00,0,0,0,0,0,0,0,0,2,3.945762712
2020/8/25 15:00,0,0,0,0,0,0,0,0,1,0.571428571
2020/8/25 16:00,0,0,0,0,0,0,0,0,2,0.531372549
2020/8/25 17:00,0,0,0,0,0,0,0,0,5,1.931666667
2020/8/25 18:00,0,0,0,0,0,0,0,0,4,0.348333333
2020/8/25 19:00,0,0,0,0,0,0,0,0,2,0.157894737
2020/8/25 20:00,0,0,0,0,0,0,0,0,2,0.354237288
2020/8/25 21:00,0,0,0,0,0,0,0,0,2,0.221666667
2020/8/25 22:00,0,0,0,0,0,0,0,0,0,0.323333333
2020/8/25 23:00,0,0,0,0,0,0,0,0,5,1.223333333
2020/8/26 0:00,0,0,0,0,0,0,0,0,6,0.605
2020/8/26 1:00,0,0,0,0,0,0,0,0,2,0.27
2020/8/26 2:00,0,0,0,0,0,0,0,0,7,0.15
2020/8/26 3:00,0,0,0,0,0,0,0,0,9,3.894915254
2020/8/26 4:00,0,0,0,0,0,0,0,0,9,5.97
2020/8/26 5:00,0,0,0,0,0,0,0,0,10,5.916666667
2020/8/26 6:00,0,0,0,0,0,0,0,0,11,5.908333333
2020/8/26 7:00,0,0,0,0,0,0,0,0,11,3.656666667
2020/8/26 8:00,0,0,0,0,0,0,0,0,10,1.37
2020/8/26 9:00,0,0,0,0,0,0,0,0,9,1.223333333
2020/8/26 10:00,0,0,0,0,0,0,0,0,9,4.565
2020/8/26 11:00,0,0,0,0,0,0,0,0,8,4.803333333
2020/8/26 12:00,0,0,0,0,0,0,0,0,9,5.430508475
2020/8/26 13:00,0,0,0,0,0,0,0,0,6,2.848275862
2020/8/26 14:00,0,0,0,0,0,0,0,0,2,7.142372881
2020/8/26 15:00,0,0,0,0,0,0,0,0,2,4.240677966
2020/8/26 16:00,0,0,0,0,0,0,0,0,2,5.15
2020/8/26 17:00,0,0,0,0,0,0,0,0,2,6.951666667
2020/8/26 18:00,0,0,0,0,0,0,0,0,2,5.110169492
2020/8/26 19:00,0,0,0,0,0,0,0,0,3,3.485
2020/8/26 20:00,0,0,0,0,0,0,0,0,5,3.844444444
2020/8/26 21:00,0,0,0,0,0,0,0,0,7,5.863333333
2020/8/26 22:00,0,0,0,0,0,0,0,0,7,7.533333333
2020/8/26 23:00,0,0,0,0,0,0,0,0,7,8.427906977
2020/8/27 0:00,0,0,0,0,0,0,0,0,7,8.608333333
2020/8/27 1:00,0,0,0,0,0,0,0,0,7,8.33
2020/8/27 2:00,0,0,0,0,0,0,0,0,7,7.150847458
2020/8/27 3:00,0,0,0,0,0,0,0,0,8,6.768292683
2020/8/27 4:00,0,0,0,0,0,0,0,0,9,6.667241379
2020/8/27 5:00,0,0,0,0,0,0,0,0,10,3.261111111
2020/8/27 6:00,0,0,0,0,0,0,0,0,2,13.99565217
2020/8/27 7:00,0,0,0,0,0,0,0,0,2,14.31166667
2020/8/27 8:00,0,0,0,0,0,0,0,0,2,15.23269231
2020/8/27 9:00,0,0,0,0,0,0,0,0,2,14.48
2020/8/27 10:00,0,0,0,0,0,0,0,0,2,2.933333333
2020/8/27 11:00,0,0,0,0,0,0,0,0,2,0.556666667
2020/8/27 12:00,0,0,0,0,0,0,0,0,4,3.1
2020/8/27 13:00,0,0,0,0,0,0,0,0,3,5.215
2020/8/27 14:00,0,0,0,0,0,0,0,0,10,3.377966102
2020/8/27 15:00,0,0,0,0,0,0,0,0,5,2.293333333
2020/8/27 16:00,0,0,0,0,0,0,0,0,2,0.614285714
2020/8/27 17:00,0,0,0,0,0,0,0,0,2,0.52
2020/8/27 18:00,0,0,0,0,0,0,0,0,6,2.216666667
2020/8/27 19:00,0,0,0,0,0,0,0,0,9,7.29
2020/8/27 20:00,0,0,0,0,0,0,0,0,8,3.565
2020/8/27 21:00,0,0,0,0,0,0,0,0,8,4.471111111
2020/8/27 22:00,0,0,0,0,0,0,0,0,6,1.85
2020/8/27 23:00,0,0,0,0,0,0,0,0,7,0.32
2020/8/28 0:00,0,0,0,0,0,0,0,0,8,0.428333333
2020/8/28 1:00,0,0,0,0,0,0,0,0,8,0.531666667
2020/8/28 2:00,0,0,0,0,0,0,0,0,9,0.4525
2020/8/28 3:00,0,0,0,0,0,0,0,0,8,0.348333333
2020/8/28 4:00,0,0,0,0,0,0,0,0,8,0.595
2020/8/28 5:00,0,0,0,0,0,0,0,0,8,4.978333333
2020/8/28 6:00,0,0,0,0,0,0,0,0,7,11.1625
2020/8/28 7:00,0,0,0,0,0,0,0,0,8,11.17166667
2020/8/28 8:00,0,0,0,0,0,0,0,0,7,11.20333333
2020/8/28 9:00,0,0,0,0,0,0,0,0,7,9.825581395
2020/8/28 10:00,0,0,0,0,0,0,0,0,8,6.246428571
2020/8/28 11:00,0,0,0,0,0,0,0,0,7,6.565
2020/8/28 12:00,0,0,0,0,0,0,0,0,7,5.650847458
2020/8/28 13:00,0,0,0,0,0,0,0,0,7,6.421666667
2020/8/28 14:00,0,0,0,0,0,0,0,0,8,8.031034483
2020/8/28 15:00,0,0,0,0,0,0,0,0,8,7.288333333
2020/8/28 16:00,0,0,0,0,0,0,0,0,4,3.555
2020/8/28 17:00,0,0,0,0,0,0,0,0,2,0.605084746
2020/8/28 18:00,0,0,0,0,0,0,0,0,2,0.54
2020/8/28 19:00,0,0,0,0,0,0,0,0,2,6.738333333
2020/8/28 20:00,0,0,0,0,0,0,0,0,2,11.31833333
2020/8/28 21:00,0,0,0,0,0,0,0,0,2,10.735
2020/8/28 22:00,0,0,0,0,0,0,0,0,2,8.157142857
2020/8/28 23:00,0,0,0,0,0,0,0,0,2,12.14833333
2020/8/29 0:00,0,0,0,0,0,0,0,0,2,14.40217391
2020/8/29 1:00,0,0,0,0,0,0,0,0,2,16.51282051
2020/8/29 2:00,0,0,0,0,0,0,0,0,2,18.75
2020/8/29 3:00,0,0,0,0,0,0,0,0,2,20.165
2020/8/29 4:00,0,0,0,0,0,0,0,0,2,21.745
2020/8/29 5:00,1,1.3,0.9,1,0.6,0.7,1,1.3,2,21.44833333
2020/8/29 6:00,3.4,4.2,3.1,3.1,3.9,3.1,3.4,3.8,1,13.72333333
2020/8/29 7:00,3.5,4.4,4.5,3.4,4,3,4.7,4.6,2,7.948333333
2020/8/29 8:00,3.6,4.5,5.2,3.6,4.6,4.4,5.2,4.8,1,6.441666667
2020/8/29 9:00,2.2,3.3,2.2,1.9,2.4,2,3,3.1,1,4.196226415
2020/8/29 10:00,5,6.9,4.5,4.4,4.5,4.3,4.9,6.6,1,0
2020/8/29 11:00,4,4.7,4,3.2,3.8,4.2,3.9,5,1,0
2020/8/29 12:00,3,3,3.4,2.5,3.1,2.9,3.2,3,1,0
2020/8/29 13:00,1.2,0.8,1.8,1,1.8,1.3,1.8,0.9,1,0
2020/8/29 14:00,0.1,0.3,0.1,0,0,0.2,0,0.3,1,0
2020/8/29 15:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 16:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 17:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 18:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 19:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 20:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 21:00,0,0,0,0,0,0,0,0,1,0
2020/8/29 22:00,0,0,0,0,0,0,0,0,1,0.03
2020/8/29 23:00,0,0,0,0,0,0,0,0,1,0.626666667
2020/8/30 0:00,0,0,0,0,0,0,0,0,2,0.751666667
2020/8/30 1:00,0,0,0,0,0,0,0,0,2,0.688333333
2020/8/30 2:00,0,0,0,0,0,0,0,0,2,0.667241379
2020/8/30 3:00,0,0,0,0,0,0,0,0,2,0.714285714
2020/8/30 4:00,0,0.1,0,0,0,0,0,0.2,1,0.69375
2020/8/30 5:00,0.1,0.6,0.1,0.2,0,0.2,0,0.8,1,15.63773585
2020/8/30 6:00,0.6,1.5,0.4,0.4,0,0.3,0.2,1.7,1,13.76666667
2020/8/30 7:00,0.7,1.1,0.8,0.5,1,0.8,0.7,1.3,2,10.17333333
2020/8/30 8:00,0.2,0.1,0,0,0.2,0.2,0.1,0.3,2,7.108474576
2020/8/30 9:00,0,0,0.1,0.1,0.1,0,0,0,3,2.927118644
2020/8/30 10:00,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.1,8,0.326666667
2020/8/30 11:00,0,0,0,0,0,0,0,0,8,0.385
2020/8/30 12:00,0,0,0,0,0,0,0,0,8,0.481355932
2020/8/30 13:00,0,0,0,0,0,0,0,0,7,1.430508475
2020/8/30 14:00,0,0,0,0,0,0,0,0,4,2.606779661
2020/8/30 15:00,0,0,0,0,0,0,0,0,3,2.306896552
2020/8/30 16:00,0,0,0,0,0,0,0,0,2,2.765
2020/8/30 17:00,0,0,0,0,0,0,0,0,3,2.026666667
2020/8/30 18:00,0,0,0,0,0,0,0,0,4,1.128333333
2020/8/30 19:00,0,0,0,0,0,0,0,0,3,0.361666667
2020/8/30 20:00,0,0,0,0,0,0,0,0,2,1.114754098
2020/8/30 21:00,0,0,0,0,0,0,0,0,2,3.774358974
2020/8/30 22:00,0,0,0,0,0,0,0,0,2,3.605
2020/8/30 23:00,0,0,0,0,0,0,0,0,2,2.981666667
2020/8/31 0:00,0,0,0,0,0,0,0,0,9,0.188333333
2020/8/31 1:00,0,0,0,0,0,0,0,0,11,1.501923077
2020/8/31 2:00,0,0,0,0,0,0,0,0,10,2.119047619
2020/8/31 3:00,0,0,0,0,0,0,0,0,10,3.115789474
2020/8/31 4:00,0,0,0,0,0,0,0,0,9,4.985964912
2020/8/31 5:00,0,0,0,0,0,0,0,0,7,6.008333333
2020/8/31 6:00,0,0,0,0,0,0,0,0,8,7.411666667
2020/8/31 7:00,0,0,0,0,0,0,0,0,8,6.978333333
2020/8/31 8:00,0,0,0,0,0,0,0,0,8,8.26
2020/8/31 9:00,0,0,0,0,0,0,0,0,8,7.183928571
2020/8/31 10:00,0,0,0,0,0,0,0,0,8,5.678333333
2020/8/31 11:00,0,0,0,0,0,0,0,0,8,4.442372881
2020/8/31 12:00,0,0,0,0,0,0,0,0,7,4.741666667
2020/8/31 13:00,0,0,0,0,0,0,0,0,4,2.758333333
2020/8/31 14:00,0,0,0,0,0,0,0,0,2,2.183050847
2020/8/31 15:00,0,0,0,0,0,0,0,0,2,8.735
2020/8/31 16:00,0,0,0,0,0,0,0,0,1,10.3
2020/8/31 17:00,0,0,0,0,0,0,0,0,2,10.93
2020/8/31 18:00,0,0,0,0,0,0,0,0,2,10.67777778
2020/8/31 19:00,1.2,2.5,4.9,3.5,1.8,1.4,2.2,3.1,5,3.844642857
2020/8/31 20:00,0.1,0.1,0,0,0.1,0.4,0,0,9,0.198333333
2020/8/31 21:00,0,0,0,0.1,0,0,0,0,9,0.29
2020/8/31 22:00,0,0,0.1,0,0,0,0,0,7,0.473333333
2020/8/31 23:00,0,0,0,0,0,0,0,0,7,0.5
2020/9/1 0:00,0,0,0,0,0,0,0,0,9,0.363333333
2020/9/1 1:00,0,0,0,0,0,0,0,0,8,0.410169492
2020/9/1 2:00,0,0,0,0,0,0,0,0,9,0.120689655
2020/9/1 3:00,0,0,0,0,0,0,0,0,3,0.37027027
2020/9/1 4:00,0,0,0,0,0,0,0,0,2,0.465789474
2020/9/1 5:00,0,0,0,0,0,0,0,0,2,0.535714286
2020/9/1 6:00,0,0,0,0,0,0,0,0,2,0.491666667
2020/9/1 7:00,0,0,0,0,0,0,0,0,2,0.521666667
2020/9/1 8:00,0,0,0,0,0,0,0,0,1,0.666666667
2020/9/1 9:00,0.7,0.4,0.9,0.7,0.2,0.8,0.5,0.5,1,0.646666667
2020/9/1 10:00,0,0,0,0,0,0,0,0,1,9.212195122
2020/9/1 11:00,0,0,0,0,0,0,0,0,1,14.42166667
2020/9/1 12:00,0,0,0,0,0,0,0,0,1,16.07666667
2020/9/1 13:00,0,0,0,0,0,0,0,0,2,18.09830508
2020/9/1 14:00,0,0,0,0,0,0,0,0,1,18.42631579
2020/9/1 15:00,0,0,0,0,0,0,0,0,1,17.27678571
2020/9/1 16:00,0,0,0,0,0,0,0,0,1,16.13559322
2020/9/1 17:00,0,0,0,0,0,0,0,0,1,21.28837209
2020/9/1 18:00,0,0,0,0,0,0,0,0,1,14.41578947
2020/9/1 19:00,0,0,0,0,0,0,0,0,1,12.05535714
2020/9/1 20:00,0,0,0,0,0,0,0,0,1,6.193333333
2020/9/1 21:00,0,0,0,0,0,0,0,0,1,6.706896552
2020/9/1 22:00,0,0,0,0,0,0,0,0,1,6.241666667
2020/9/1 23:00,0,0,0,0,0,0,0,0,0,6.443333333
2020/9/2 0:00,0,0,0,0,0,0,0,0,1,5.798333333
2020/9/2 1:00,0,0,0,0,0,0,0,0,12,2.863333333
2020/9/2 2:00,0,0,0,0,0,0,0,0,2,2.781355932
2020/9/2 3:00,0,0,0,0,0,0,0,0,5,0.14
2020/9/2 4:00,0,0,0,0,0,0,0,0,8,0.16
2020/9/2 5:00,0,0,0,0,0,0,0,0,8,0.258
2020/9/2 6:00,0,0,0,0,0,0,0,0,8,0.518604651
2020/9/2 7:00,0,0,0,0,0,0,0,0,8,0.485
2020/9/2 8:00,0,0,0,0,0,0,0,0,9,0.381666667
2020/9/2 9:00,0,0,0,0,0,0,0,0,8,0.471666667
2020/9/2 10:00,0,0,0,0,0,0,0,0,9,0.469642857
2020/9/2 11:00,0,0,0,0,0,0,0,0,7,0.642592593
2020/9/2 12:00,0,0,0,0,0,0,0,0,7,3.688571429
2020/9/2 13:00,0,0,0,0,0,0,0,0,2,9.82745098
2020/9/2 14:00,0,0,0,0,0,0,0,0,1,12.6244898
2020/9/2 15:00,0,0,0,0,0,0,0,0,1,12.892
2020/9/2 16:00,0,0,0,0,0,0,0,0,2,13.56785714
2020/9/2 17:00,0,0,0,0,0,0,0,0,1,13.85666667
2020/9/2 18:00,0,0,0,0,0,0,0,0,1,12.785
2020/9/2 19:00,0,0,0,0,0,0,0,0,2,9.945
2020/9/2 20:00,0,0,0,0,0,0,0,0,2,7.39
2020/9/2 21:00,0,0,0,0,0,0,0,0,6,1.638333333
2020/9/2 22:00,0,0,0,0,0,0,0,0,8,0.303333333
2020/9/2 23:00,0,0,0,0,0,0,0,0,8,0.606451613
2020/9/3 0:00,0,0,0,0,0,0,0,0,7,0.646666667
2020/9/3 1:00,0,0,0,0,0,0,0,0,7,0.666666667
2020/9/3 2:00,0,0,0,0,0,0,0,0,,
2020/9/3 3:00,0,0,0,0,0,0,0,0,,
2020/9/3 4:00,0,0,0,0,0,0,0,0,10,0.146
2020/9/3 5:00,0,0,0,0,0,0,0,0,5,0.393333333
2020/9/3 6:00,0,0,0,0,0,0,0,0,2,0.386206897
2020/9/3 7:00,0,0,0,0,0,0,0,0,2,0.501666667
2020/9/3 8:00,0,0,0,0,0,0,0,0,2,0.501666667
2020/9/3 9:00,0,0,0,0,0,0,0,0,2,1.86779661
2020/9/3 10:00,0,0,0,0,0,0,0,0,3,3.11
2020/9/3 11:00,0,0,0,0,0,0,0,0,2,6.083333333
2020/9/3 12:00,0,0,0,0,0,0,0,0,2,7.795
2020/9/3 13:00,0,0,0,0,0,0,0,0,2,9.5
2020/9/3 14:00,0,0,0,0,0,0,0,0,2,8.508474576
2020/9/3 15:00,0,0,0,0,0,0,0,0,1,9.786440678
2020/9/3 16:00,0,0,0,0,0,0,0,0,1,10.472
2020/9/3 17:00,0,0,0,0,0,0,0,0,2,9.733333333
2020/9/3 18:00,0,0,0,0,0,0,0,0,2,8.403448276
2020/9/3 19:00,0,0,0,0,0,0,0,0,2,5.495652174
2020/9/3 20:00,0,0,0,0,0,0,0,0,7,0.563492063
2020/9/3 21:00,0,0,0,0,0,0,0,0,8,0.578333333
2020/9/3 22:00,0,0,0,0,0,0,0,0,8,0.686666667
2020/9/3 23:00,0,0,0,0,0,0,0,0,7,0.718333333
2020/9/4 0:00,0,0,0,0,0,0,0,0,7,0.661666667
2020/9/4 1:00,0,0,0,0,0,0,0,0,9,0.541666667
2020/9/4 2:00,0,0,0,0,0,0,0,0,10,5.037288136
2020/9/4 3:00,0,0,0,0,0,0,0,0,10,6.361666667
